Employee ID;Age;Gender;Years at Company;Job Role;Monthly Income;Work-Life Balance;Job Satisfaction;Performance Rating;Number of Promotions;Overtime;Distance from Home;Education Level;Marital Status;Number of Dependents;Job Level;Company Size;Company Tenure;Remote Work;Leadership Opportunities;Innovation Opportunities;Company Reputation;Employee Recognition;Attrition
52953;59;0;1;3;10330;0;1;1;0;1;87;2;0;1;1;0;37;0;0;0;2;0;Left
67723;53;0;18;3;9382;0;0;1;0;1;48;1;1;1;0;2;80;0;0;0;2;1;Left
45154;45;1;32;0;5678;1;1;1;2;0;65;2;2;4;2;0;39;0;0;0;0;2;Stayed
30024;36;1;15;4;8751;2;1;1;0;1;6;3;1;0;1;2;86;0;0;0;2;1;Stayed
3588;32;1;15;4;7288;0;0;2;0;0;61;1;2;2;0;1;89;0;0;0;0;1;Left
56144;26;1;5;1;5480;2;0;1;0;1;47;2;1;6;1;0;69;0;0;0;2;2;Stayed
70437;50;1;8;3;8532;3;0;1;1;0;25;1;1;3;2;1;49;0;1;0;2;1;Stayed
44066;38;1;22;0;5178;2;1;2;1;1;37;0;1;3;1;0;101;0;0;0;2;0;Stayed
65316;24;1;4;1;6344;0;1;1;2;0;95;2;0;5;1;1;78;0;0;0;2;3;Stayed
53649;21;0;10;3;9410;0;1;2;1;0;61;2;1;0;1;1;64;0;0;0;0;1;Stayed
37076;31;1;14;3;8430;3;1;1;0;0;4;4;2;3;1;0;41;0;1;0;2;0;Stayed
66498;20;0;2;0;5460;0;0;3;4;0;63;3;1;1;1;0;66;0;0;0;1;1;Stayed
60054;42;1;17;4;8535;2;1;1;0;0;31;1;0;0;1;2;61;0;0;0;0;0;Left
3371;34;1;15;3;6913;0;1;2;2;0;39;1;0;4;2;2;21;0;0;0;2;1;Stayed
21804;50;1;28;1;5838;3;1;1;0;1;44;1;1;2;0;0;94;1;0;1;2;1;Stayed
66210;46;1;18;1;7010;0;0;3;0;1;76;0;1;1;1;1;67;0;0;0;3;0;Left
61581;30;1;16;4;8572;2;0;1;4;0;6;1;0;4;1;0;46;0;0;0;2;0;Stayed
45729;18;1;9;1;5326;3;0;2;1;0;4;1;2;0;0;2;41;1;0;0;2;1;Stayed
17505;58;0;45;0;5528;1;1;2;0;1;73;2;1;2;1;0;119;1;0;0;1;2;Stayed
72900;27;1;4;2;10660;0;0;1;0;0;87;1;1;0;0;1;50;0;0;0;0;0;Left
64391;29;0;14;2;7249;1;1;1;1;1;54;4;2;0;2;0;80;0;0;1;2;2;Stayed
60088;39;0;30;3;6770;0;1;3;2;1;25;1;0;1;1;0;58;1;0;0;1;2;Left
34847;18;1;3;3;9761;0;0;3;0;0;34;2;2;5;0;2;15;1;0;0;2;2;Stayed
24451;30;0;2;3;10653;2;1;1;1;0;91;1;1;2;1;1;23;1;0;0;1;1;Stayed
11797;36;0;1;3;8342;2;1;1;0;0;49;0;1;1;2;0;48;1;0;1;2;0;Stayed
44843;31;0;2;0;4793;2;1;1;0;0;12;3;1;3;0;0;45;1;0;0;2;0;Stayed
30685;41;1;18;3;7261;3;2;3;3;0;89;3;0;0;2;0;44;0;0;0;2;1;Stayed
24853;28;1;6;2;7768;1;1;3;0;0;99;0;1;0;2;0;61;0;0;0;0;0;Stayed
51336;44;1;17;0;5416;2;1;1;1;1;61;2;1;1;0;1;79;0;0;0;2;2;Left
63413;51;1;21;1;6323;2;1;1;0;0;42;2;1;0;0;2;91;0;0;0;2;0;Stayed
35160;19;0;3;0;4325;2;3;3;0;0;83;2;2;1;0;1;60;0;0;0;1;0;Left
35291;22;1;13;1;6704;1;1;3;1;0;19;2;0;0;1;0;90;0;0;0;2;2;Stayed
14963;34;1;3;3;10696;0;0;1;2;0;15;2;1;1;0;0;78;0;0;0;2;0;Left
71504;46;1;3;0;3184;2;1;3;0;0;99;0;1;3;1;0;79;1;0;0;0;1;Stayed
40245;44;0;23;3;10124;0;1;2;0;0;43;1;0;2;1;2;68;0;0;0;2;1;Left
19576;57;0;22;4;7742;3;0;1;0;0;12;1;1;4;0;1;44;0;0;1;2;0;Stayed
65423;25;1;15;1;6514;2;2;1;1;1;38;1;2;1;0;0;40;0;1;0;0;0;Left
11158;25;0;10;4;7373;2;1;1;0;0;67;2;2;5;0;0;84;0;0;0;2;2;Stayed
36498;28;0;15;1;5923;2;1;1;0;0;41;3;1;2;2;0;66;0;0;1;0;1;Stayed
63503;26;0;8;1;6378;2;2;1;2;0;78;4;0;0;1;1;60;0;0;0;2;3;Left
48977;49;1;41;3;9464;3;2;1;2;0;21;2;1;4;1;1;50;0;0;0;0;0;Stayed
9051;25;0;12;2;8458;2;1;3;2;1;90;0;2;1;1;0;84;1;0;0;2;1;Stayed
65474;47;1;1;2;7875;1;0;3;2;1;66;1;0;2;0;0;23;0;0;1;3;1;Left
66377;42;1;1;1;5888;2;1;1;0;1;14;1;1;0;1;2;59;0;0;0;2;1;Left
1223;39;1;1;3;12234;2;1;2;0;1;34;0;1;1;0;0;22;0;0;0;2;1;Stayed
5903;32;1;13;2;10045;0;0;1;2;1;1;1;0;1;1;2;87;0;0;1;0;1;Stayed
61868;49;0;30;2;6641;2;0;1;0;0;77;1;0;2;1;0;93;0;0;0;1;1;Left
11231;43;1;7;2;7222;2;0;1;2;0;42;2;1;0;1;0;34;0;0;0;2;2;Stayed
69316;40;1;23;4;8401;3;1;1;0;0;20;0;0;1;1;1;50;0;0;0;2;1;Left
8767;24;0;13;0;4020;0;1;2;0;0;77;3;1;3;2;1;55;1;0;1;3;2;Stayed
2155;33;1;11;2;9091;2;3;1;0;0;45;2;1;5;1;2;35;1;0;1;0;0;Stayed
12547;57;1;38;3;12264;0;1;1;0;0;25;2;2;3;0;2;96;1;0;0;3;2;Stayed
62901;21;0;11;1;6372;2;0;1;0;0;47;1;1;3;1;0;79;0;0;1;3;2;Stayed
7260;45;0;36;3;10919;3;0;1;0;0;62;2;2;2;0;0;38;1;0;0;2;1;Stayed
34311;52;0;39;0;4725;3;0;1;1;0;61;2;1;1;1;2;61;1;0;0;2;0;Stayed
45039;50;1;41;4;6223;3;1;1;0;0;6;2;1;0;1;0;120;0;0;0;2;2;Stayed
18683;43;0;21;0;4108;3;2;1;0;0;26;1;0;0;0;1;23;0;0;0;0;1;Left
27745;36;0;17;0;4190;2;2;1;1;1;44;0;1;1;0;1;51;0;0;1;2;0;Left
60737;38;1;4;2;7717;2;2;3;2;1;43;1;0;1;1;0;15;0;0;0;2;0;Left
73051;21;0;1;0;3727;0;1;3;1;0;36;3;0;3;1;2;52;0;0;0;3;0;Left
34572;32;1;20;2;7914;2;1;2;2;0;88;2;1;0;1;2;98;0;0;1;2;3;Stayed
41746;59;1;13;4;9489;3;1;1;1;0;79;1;1;2;2;2;37;0;0;1;2;2;Stayed
24735;51;0;31;0;4016;3;1;1;1;0;13;3;0;5;2;1;56;0;0;1;3;2;Left
27445;52;1;5;2;6544;1;0;2;0;1;69;3;1;1;1;2;55;1;0;0;1;0;Left
46983;19;1;11;3;7757;3;0;1;0;0;90;3;2;0;0;0;27;0;0;0;2;0;Stayed
65749;25;0;5;1;5599;3;1;2;1;0;19;3;2;0;1;0;40;0;0;0;2;2;Stayed
61167;32;1;21;0;5309;0;1;0;0;0;70;2;1;1;0;0;26;0;0;0;1;2;Left
16497;49;1;18;4;9212;0;1;1;0;1;41;3;0;0;1;0;34;0;0;0;2;1;Left
13384;46;0;30;0;4571;1;1;2;2;0;60;4;1;0;1;0;51;0;1;0;2;2;Stayed
21552;45;0;22;4;5692;0;0;0;0;1;90;3;1;0;1;0;68;0;0;0;2;2;Left
49331;45;0;18;0;4741;0;1;2;0;1;1;1;2;1;0;1;80;0;0;0;2;0;Left
38799;51;1;8;4;6577;2;1;3;2;1;80;2;0;0;2;0;26;0;0;1;3;2;Left
39497;21;1;11;3;6921;2;1;0;1;0;81;1;1;3;2;2;75;0;0;0;2;3;Stayed
30163;46;0;29;2;6619;3;1;2;0;0;69;3;1;4;0;0;73;0;1;0;3;1;Stayed
58439;26;1;2;0;5070;2;0;1;0;0;23;2;1;0;1;1;43;1;0;1;2;2;Stayed
52298;45;0;36;1;6096;2;0;1;1;1;98;1;1;1;0;1;94;1;0;0;2;2;Stayed
38910;32;1;8;3;8392;0;2;1;0;0;65;2;2;2;1;0;32;0;0;0;2;0;Left
5692;40;1;5;3;7654;2;1;1;0;1;81;3;0;0;1;0;72;0;0;0;3;0;Left
26109;21;0;7;2;8868;2;1;2;0;0;4;1;1;3;1;0;12;1;0;1;2;3;Stayed
26291;38;0;3;3;10200;2;2;1;0;1;32;2;2;4;1;0;45;0;0;0;2;3;Stayed
12443;35;1;1;0;4009;3;0;1;3;0;66;1;0;2;0;1;56;0;0;1;0;0;Left
27410;24;1;7;4;10204;2;0;1;0;1;96;1;1;4;2;1;41;0;0;0;2;0;Stayed
206;39;0;27;1;5327;2;1;2;0;0;6;2;1;1;0;0;87;0;0;0;2;1;Stayed
72795;28;0;7;4;8233;2;1;2;2;0;47;3;0;3;0;0;13;0;0;0;1;1;Left
24643;59;0;27;0;3872;0;1;1;2;0;82;1;1;0;1;0;75;0;0;0;2;1;Left
68557;45;1;35;3;7347;0;0;3;0;1;19;3;0;5;1;0;95;0;0;1;2;0;Stayed
9984;54;0;9;1;5167;0;0;1;1;1;2;2;0;5;0;1;29;0;0;0;2;1;Left
50783;24;1;5;4;5332;0;2;2;3;1;12;0;1;3;2;0;28;0;0;1;2;0;Stayed
71998;39;0;30;4;5910;2;1;1;0;0;32;0;0;1;0;0;52;0;0;0;2;0;Stayed
3539;59;0;44;3;8477;2;0;2;1;1;46;3;1;4;2;0;51;0;0;0;0;1;Stayed
60380;53;0;14;0;2966;2;0;1;0;0;37;3;1;3;1;1;65;0;0;0;3;2;Left
54423;36;0;6;3;12529;0;2;1;0;0;74;0;0;5;2;2;80;0;0;0;0;0;Stayed
959;34;0;25;1;6212;0;1;2;1;0;1;3;0;0;0;0;77;0;0;0;1;1;Left
71776;36;1;7;3;8477;2;2;1;0;0;41;0;0;2;1;0;19;0;0;0;2;2;Stayed
38470;46;1;17;4;6981;1;1;0;2;0;12;3;1;0;1;1;86;1;0;1;2;2;Stayed
15924;26;0;11;1;4747;1;1;1;2;1;16;1;1;0;1;0;75;0;0;0;0;0;Left
16690;51;1;7;2;8755;2;0;1;0;1;36;0;0;0;1;2;16;0;0;1;2;0;Left
31446;46;1;34;1;5778;3;3;1;0;1;13;1;1;4;1;2;55;0;0;1;2;0;Stayed
29370;27;1;19;1;5883;2;1;2;0;0;86;2;2;1;1;2;79;1;0;1;0;0;Stayed
50158;29;0;14;0;4804;2;0;3;1;0;48;2;0;1;1;0;64;1;0;0;1;1;Left
69697;51;0;32;4;6251;3;1;1;0;1;29;1;0;3;2;2;64;0;0;0;0;1;Stayed
5519;45;1;32;1;6570;0;1;1;0;1;93;1;1;0;2;1;46;1;0;0;2;0;Stayed
2601;43;0;28;3;9078;0;0;1;1;1;53;3;1;2;2;2;107;1;0;0;0;0;Stayed
36652;25;1;10;4;9051;1;1;1;2;1;94;1;2;1;0;0;44;0;0;0;0;0;Left
35540;43;1;10;0;3668;3;0;2;1;1;29;4;0;3;0;1;40;0;0;0;0;0;Left
49262;30;1;8;0;4610;2;3;2;1;0;6;2;2;0;0;0;58;1;0;0;1;1;Stayed
6801;56;1;7;2;7891;1;2;2;0;0;44;1;1;5;0;0;70;1;0;1;2;0;Stayed
50160;59;0;46;3;10689;0;1;1;3;0;68;2;1;0;2;0;69;0;0;0;2;1;Stayed
25623;24;0;13;1;5832;1;1;1;1;0;11;0;1;3;0;1;88;0;0;0;2;2;Left
51424;36;1;6;3;7617;0;2;1;2;1;34;1;1;0;1;0;83;0;0;0;1;0;Stayed
55158;56;0;22;4;9419;3;0;1;4;1;44;1;0;3;1;0;68;0;0;0;0;0;Stayed
61786;36;1;1;3;8328;1;0;1;3;1;29;3;0;0;0;0;43;0;0;0;0;1;Left
16763;31;1;3;2;8557;0;2;1;0;1;12;2;1;0;2;0;74;0;0;0;2;2;Stayed
13318;23;0;7;1;5997;2;2;1;0;0;39;1;1;4;2;0;21;0;0;0;2;0;Stayed
71920;52;1;28;0;3986;2;1;1;1;0;1;3;2;3;1;0;41;0;0;0;2;0;Left
60062;48;1;19;2;8251;1;1;1;1;1;14;0;1;0;0;2;35;0;0;0;2;0;Left
23759;42;1;28;2;7982;1;1;1;3;0;81;0;0;1;1;1;34;0;0;0;2;1;Stayed
8110;35;0;27;3;8819;3;1;2;0;0;84;3;1;1;0;2;37;0;0;1;2;0;Stayed
59633;58;1;24;3;7379;0;1;2;2;1;72;2;2;3;0;2;32;0;0;0;1;0;Stayed
2340;57;1;13;3;10480;0;1;1;3;1;27;2;1;3;0;0;22;0;0;0;0;0;Stayed
58323;59;0;31;2;7164;3;0;3;0;1;21;0;1;3;0;0;75;0;0;0;2;1;Left
42277;47;1;20;0;3974;0;2;2;2;0;74;2;1;2;0;1;79;0;0;0;3;1;Left
29373;35;1;27;0;4303;3;0;2;2;0;35;1;1;1;1;2;38;0;0;0;1;2;Left
41937;59;1;18;3;7953;2;1;1;0;0;83;3;0;3;1;0;51;0;0;0;2;2;Left
50719;29;1;17;3;11007;0;1;2;0;0;15;3;1;1;1;1;35;0;0;0;2;0;Stayed
12402;35;0;7;0;5400;3;1;3;1;0;51;2;1;0;1;0;68;0;0;0;0;0;Left
62596;58;1;36;0;4396;3;0;1;1;0;2;3;1;1;0;2;45;0;0;0;2;2;Stayed
63739;45;1;7;2;7305;3;3;3;0;1;43;2;0;1;1;0;46;0;0;0;0;2;Left
9333;59;0;26;3;11612;0;2;0;0;0;28;0;0;3;2;0;70;0;0;0;1;0;Left
71495;33;0;4;4;10644;0;1;0;4;0;58;1;1;0;1;1;21;1;0;0;1;1;Stayed
28795;40;0;13;4;9033;2;1;1;0;0;80;1;2;1;2;1;41;0;0;1;1;0;Stayed
36966;43;1;25;2;9462;2;1;0;1;0;9;1;1;2;1;0;39;0;0;0;2;0;Stayed
14365;37;1;1;0;3926;0;1;1;2;1;34;1;2;0;1;0;8;0;0;0;0;0;Left
6360;26;1;15;2;9817;0;2;1;0;0;5;3;2;1;1;1;41;0;0;0;0;0;Stayed
62989;42;0;24;0;4781;2;3;1;0;1;17;1;2;0;1;1;25;1;0;1;3;2;Stayed
8118;53;0;4;2;7698;0;0;1;0;0;76;3;1;1;2;0;65;0;0;0;3;1;Stayed
31416;25;0;4;2;9026;3;1;1;0;0;69;0;0;2;1;2;27;0;0;0;0;0;Left
70474;28;0;18;1;6177;0;1;1;0;0;71;2;0;6;1;1;70;0;0;0;2;0;Left
20430;40;1;9;2;7767;2;0;1;0;0;17;0;2;4;2;2;61;0;0;0;2;3;Stayed
69793;37;1;17;1;6692;3;3;2;1;0;34;1;1;2;2;1;82;0;0;0;2;2;Stayed
70859;47;1;25;4;10925;3;2;2;0;1;72;3;0;6;1;1;92;0;0;1;0;1;Left
8168;32;1;22;4;8252;2;2;1;2;1;92;1;1;0;1;0;31;0;0;0;2;1;Left
46177;37;1;29;4;11421;2;1;2;0;1;42;0;1;1;0;0;69;1;0;0;2;0;Stayed
32601;32;1;13;2;8725;0;2;1;0;1;58;2;0;3;1;2;41;0;0;0;1;0;Left
12090;23;0;1;3;7554;3;2;2;0;0;95;3;0;3;2;2;33;0;0;1;1;0;Stayed
8067;46;0;9;4;9775;1;1;1;1;1;65;1;0;0;1;2;72;0;0;0;1;2;Left
48155;28;0;20;3;7677;3;2;0;0;0;22;1;0;3;0;1;67;0;0;0;2;0;Left
70667;22;0;8;3;11908;1;0;3;0;0;90;1;0;0;0;2;35;0;0;0;3;2;Left
58903;23;0;13;2;8234;2;0;1;2;0;53;2;0;1;0;0;84;0;0;0;2;0;Left
26241;51;1;39;1;6046;0;2;1;0;0;42;3;0;0;0;2;97;1;0;0;1;3;Stayed
24438;57;1;31;0;4322;2;0;0;0;0;63;0;0;2;0;0;87;0;0;1;2;1;Left
55219;43;0;19;0;4719;0;1;0;2;0;61;2;0;0;0;0;51;0;0;0;2;2;Left
35789;32;1;9;0;4810;2;2;1;1;0;66;1;1;3;0;0;63;1;0;1;2;2;Stayed
40801;31;0;15;3;8929;0;1;1;1;0;63;2;1;1;0;0;87;1;0;0;2;0;Stayed
54023;41;1;32;2;8545;0;2;3;0;0;64;0;0;0;0;0;54;0;0;0;0;0;Left
1477;36;1;17;0;3846;2;1;2;0;0;1;1;1;5;1;0;50;0;0;0;2;3;Stayed
72320;45;0;8;2;8074;2;0;2;0;1;31;3;0;1;2;2;59;0;0;0;2;0;Stayed
38517;53;0;9;3;8750;1;0;1;0;0;59;3;0;4;1;2;32;1;0;0;2;1;Left
42033;53;0;40;0;3230;2;2;1;3;0;58;2;0;5;0;1;98;0;0;0;0;0;Stayed
11629;31;1;22;0;5230;1;2;1;2;0;55;0;1;1;0;0;56;0;0;1;0;0;Stayed
36642;55;0;33;4;12259;1;2;2;0;0;67;1;0;1;0;1;80;0;0;0;0;0;Left
37500;19;0;2;2;8733;1;1;3;0;0;36;0;0;5;2;0;32;0;0;0;2;0;Stayed
13106;39;0;2;4;9846;2;0;1;1;0;6;3;1;3;0;1;41;0;1;0;2;0;Stayed
49747;20;0;9;2;7592;0;0;1;2;0;38;0;0;2;1;1;65;0;0;0;1;0;Left
15163;47;0;36;0;4655;2;1;2;1;0;34;1;0;0;0;1;107;0;0;0;2;3;Left
69368;39;0;16;1;5527;0;0;2;0;1;84;2;2;0;1;0;30;1;0;1;2;0;Stayed
57711;32;1;20;0;4324;1;1;1;2;1;53;1;2;0;1;2;55;0;0;0;2;2;Left
51;34;1;24;4;10591;1;2;1;0;0;24;3;0;0;2;0;72;0;0;0;0;1;Left
19985;43;0;19;2;8170;2;3;1;4;1;65;0;1;0;0;0;73;0;0;0;0;0;Stayed
49409;40;1;29;3;10588;0;1;1;1;0;27;1;1;1;0;0;93;1;0;0;2;1;Stayed
30741;24;1;12;0;4563;0;1;1;0;0;54;1;1;2;1;1;45;0;0;1;2;1;Left
61778;45;1;25;3;9762;3;1;2;1;0;8;1;2;5;1;1;88;0;0;0;0;1;Stayed
29380;48;0;6;3;11383;0;2;3;2;1;13;3;0;2;1;0;46;1;0;0;1;0;Left
50839;22;1;1;1;6795;2;1;2;1;1;56;3;1;2;1;0;60;1;0;1;0;0;Stayed
64778;52;0;21;0;4529;0;3;1;0;1;96;3;1;3;0;0;50;0;0;0;2;2;Left
27029;47;1;27;0;3917;0;0;1;3;1;29;1;1;4;0;1;71;0;1;0;0;1;Stayed
20783;37;1;3;3;8403;0;0;1;1;1;3;1;1;3;0;2;5;0;0;0;2;1;Left
23798;30;1;8;3;8302;3;3;3;1;1;76;0;1;1;0;1;65;0;0;0;2;0;Left
31450;27;0;3;2;8381;1;1;2;1;0;31;2;1;1;1;1;51;0;0;0;2;0;Left
376;22;1;2;0;3699;0;1;2;3;0;74;4;1;2;0;0;59;0;0;0;2;1;Stayed
8917;23;0;8;2;7982;0;2;1;2;1;21;1;1;4;0;0;36;0;0;0;2;0;Left
40951;50;1;34;2;9068;3;1;1;0;0;1;3;2;0;0;1;61;0;0;0;3;2;Stayed
21143;48;1;39;2;8494;3;2;1;3;0;17;3;1;1;1;1;63;0;0;1;2;0;Stayed
42654;26;1;2;4;8563;1;1;2;0;0;82;3;2;3;0;0;51;0;0;0;2;1;Stayed
29509;49;0;34;2;5896;0;1;2;3;1;6;1;2;2;2;2;71;0;0;0;1;0;Stayed
27382;18;1;8;4;4891;2;2;1;0;1;51;3;1;4;0;1;10;0;0;0;1;2;Left
59584;22;0;1;1;4737;0;0;1;2;1;55;3;1;0;1;0;52;0;0;1;0;0;Left
8690;35;0;11;3;7926;0;1;1;0;0;21;4;1;2;1;0;70;1;0;0;2;0;Stayed
57643;51;1;22;0;4901;2;0;1;0;0;87;1;0;0;0;2;44;0;1;0;1;0;Left
61583;19;0;3;2;8380;2;1;2;1;0;38;1;0;3;1;1;48;0;0;0;2;1;Stayed
70550;34;1;8;2;7398;0;1;0;0;1;36;3;1;0;0;0;60;1;0;0;2;2;Left
20502;18;1;2;3;10164;2;2;1;2;1;63;0;2;3;0;0;61;0;0;1;0;2;Left
21789;29;1;17;1;5508;2;0;0;1;0;2;0;1;0;2;0;50;0;0;0;2;0;Stayed
9219;28;1;9;1;5993;3;3;1;0;0;91;2;1;4;1;0;85;0;0;0;1;0;Left
33979;31;1;19;2;9703;2;0;1;0;1;6;0;1;4;2;0;42;1;0;0;2;1;Stayed
47377;25;0;4;3;7846;1;1;1;0;0;31;0;1;1;2;0;30;0;0;0;0;2;Stayed
26695;53;1;32;0;4195;0;1;2;0;0;82;2;1;1;1;1;87;0;0;0;2;1;Stayed
63980;52;1;27;2;8012;1;1;2;1;0;37;0;1;2;0;0;52;0;1;0;3;1;Left
10978;41;1;3;4;8127;2;1;3;2;1;82;0;1;2;1;1;58;1;0;0;2;1;Stayed
52351;24;0;8;3;9380;3;2;2;3;0;50;1;0;0;0;0;20;0;0;0;1;3;Left
69127;57;0;29;0;5639;2;1;1;0;1;16;1;1;5;2;0;103;0;0;0;2;1;Stayed
54407;56;1;4;0;5717;2;1;2;1;1;35;0;2;4;0;2;65;0;0;0;1;1;Stayed
36993;37;0;5;0;4224;1;2;1;0;1;85;3;0;3;0;0;65;1;0;0;2;2;Left
68051;57;0;16;2;8439;1;0;1;0;0;6;4;1;5;0;0;52;0;0;0;3;0;Stayed
25100;46;1;38;2;6462;2;0;2;3;0;78;1;0;1;0;0;112;0;0;0;1;2;Left
18259;25;1;14;0;5046;2;1;1;1;0;82;0;1;4;1;1;80;0;0;0;2;2;Stayed
12632;29;1;4;0;5056;2;1;1;1;0;81;2;2;4;1;2;25;0;0;0;2;0;Stayed
47028;50;0;36;3;8793;0;1;2;0;1;61;3;0;0;1;2;90;0;0;0;2;1;Left
8316;32;1;24;1;6702;1;1;2;0;1;72;3;1;3;1;0;61;0;0;0;2;1;Left
25824;31;0;16;4;6386;0;2;1;1;1;89;2;1;0;0;2;19;1;0;0;2;2;Stayed
9013;19;1;2;0;3053;0;0;3;0;1;64;1;1;1;1;2;52;0;0;1;2;0;Left
41541;19;1;11;1;6206;2;1;1;2;1;18;1;1;2;2;1;16;0;0;0;1;2;Stayed
37597;38;1;25;4;6446;0;2;0;4;0;19;3;0;1;2;2;80;0;0;0;0;2;Stayed
4261;46;1;16;0;3162;2;1;3;0;1;82;0;1;0;2;2;41;0;0;0;2;0;Stayed
5028;19;0;11;2;8728;0;1;2;1;0;45;0;2;0;0;0;70;0;0;1;1;0;Left
45853;59;0;15;2;9590;0;3;2;3;0;37;2;0;0;0;0;77;0;0;0;1;0;Left
21249;27;1;1;0;4251;3;0;1;2;0;15;0;0;2;2;2;34;0;0;0;1;2;Stayed
64238;41;1;30;3;6200;0;2;1;3;1;93;1;0;0;2;2;68;0;0;0;2;0;Stayed
20194;28;1;8;0;5244;2;1;3;0;0;88;1;2;4;1;0;9;0;0;0;0;1;Left
14621;37;1;29;0;5066;2;3;1;1;0;64;3;0;5;2;0;108;0;0;0;2;2;Left
15994;21;0;2;2;8281;2;0;1;0;0;81;1;1;0;1;1;61;0;0;0;0;2;Left
64561;44;0;7;3;10225;3;0;2;1;1;48;0;1;0;1;2;12;1;1;0;2;0;Stayed
39220;57;0;12;2;5781;3;1;1;0;0;56;1;2;1;1;0;68;0;0;0;2;0;Stayed
64488;26;1;2;1;5645;2;1;3;1;0;57;2;1;0;0;0;46;0;0;0;0;2;Stayed
9361;52;0;22;3;8052;3;2;1;0;0;76;2;0;2;2;2;91;0;0;0;2;3;Stayed
36068;51;1;13;3;8732;2;0;1;1;0;22;0;0;0;2;0;74;1;0;0;2;2;Stayed
43909;37;0;28;2;6704;3;0;3;0;1;16;2;2;4;2;1;70;1;0;0;2;1;Stayed
57868;49;0;36;4;11272;1;1;1;0;1;79;3;0;3;2;0;85;0;0;0;2;1;Left
53879;24;1;1;2;8819;0;3;1;1;1;88;1;1;4;1;2;40;1;0;0;2;1;Stayed
23203;24;1;3;0;3940;2;1;3;2;0;89;2;0;0;0;0;76;1;0;0;2;2;Left
59097;22;1;6;2;7350;0;2;1;0;0;16;3;1;1;0;0;48;1;0;0;1;2;Left
29025;30;1;14;3;9656;0;1;1;1;0;21;3;0;0;0;1;93;0;0;0;2;0;Left
72421;19;1;3;1;6064;2;0;1;0;0;77;1;1;3;1;2;29;0;0;0;0;1;Stayed
13647;40;0;7;4;7941;2;0;1;2;1;43;1;0;0;0;0;56;0;0;0;2;0;Left
37761;28;0;3;3;10025;0;3;2;0;0;12;0;0;5;2;2;24;0;0;0;1;0;Stayed
46020;43;0;11;3;10347;2;3;1;1;0;38;0;2;3;0;2;33;0;0;0;2;1;Left
9158;33;0;16;1;6136;3;1;3;0;0;68;0;1;1;2;0;30;0;0;0;0;2;Stayed
39879;43;1;1;2;7634;2;3;1;0;0;43;1;0;0;1;1;20;0;0;0;2;0;Left
1224;38;1;18;3;8888;0;1;3;0;0;5;4;1;0;1;0;45;1;0;0;2;2;Stayed
38238;57;1;15;3;12236;0;2;2;2;0;67;0;0;4;1;1;60;0;0;0;2;1;Stayed
3626;22;1;12;1;5952;2;1;1;1;0;40;1;1;3;0;0;69;0;0;0;0;0;Stayed
52078;47;0;18;4;6023;0;1;1;0;0;98;0;0;1;0;0;76;0;0;0;2;1;Left
68483;34;1;25;2;6333;2;1;1;1;1;5;1;1;4;1;0;74;0;0;0;3;2;Stayed
40881;40;0;20;2;7282;3;2;1;0;1;23;1;0;0;2;0;30;0;0;0;3;2;Left
42554;28;0;3;2;7649;1;1;1;1;0;19;1;1;2;1;2;22;0;0;0;2;1;Left
3361;34;0;1;0;4448;2;2;2;1;1;17;0;0;0;0;0;68;0;0;0;3;2;Left
58101;24;1;4;3;8926;2;0;3;0;1;17;3;1;3;1;0;34;0;0;0;3;1;Left
43502;18;0;9;2;6644;0;1;2;0;0;28;2;1;3;0;0;29;0;0;0;2;3;Left
15366;35;1;22;4;5510;1;0;3;0;0;84;4;1;0;0;1;92;0;0;1;3;0;Left
67415;57;0;14;2;6865;2;0;1;1;0;12;1;1;1;1;0;26;0;0;0;3;0;Stayed
51435;47;0;3;3;7471;2;1;0;0;0;18;4;1;2;2;2;49;0;0;0;3;0;Stayed
27333;38;0;11;1;5643;0;2;1;1;0;63;0;0;4;2;1;35;0;0;0;1;1;Left
17315;40;1;17;2;7580;1;2;1;0;1;5;1;1;1;2;0;82;0;0;0;1;1;Left
23637;28;0;8;0;4839;0;1;1;2;0;1;4;1;0;1;0;61;1;1;0;2;0;Stayed
23032;52;0;24;2;7917;3;2;2;3;1;68;2;1;2;0;1;42;1;0;0;2;3;Stayed
16911;29;0;3;2;8431;0;1;1;0;1;34;3;0;1;1;0;45;0;0;0;2;0;Left
11202;32;0;23;1;5841;1;1;2;0;1;72;3;1;2;0;0;27;0;0;0;2;1;Left
55155;46;0;15;3;8959;2;1;3;2;1;10;2;1;0;0;0;35;0;0;0;3;0;Stayed
54844;46;0;3;3;9536;2;1;3;1;0;20;0;1;1;1;0;76;0;0;0;1;0;Stayed
50498;28;1;6;2;8558;2;3;3;0;0;18;0;1;2;0;1;57;0;0;0;2;1;Left
16147;54;1;19;3;11991;2;1;1;2;0;91;1;0;0;2;1;90;0;0;0;0;1;Left
14306;47;1;28;0;3377;2;1;3;1;0;34;2;1;1;2;0;77;1;0;0;2;0;Stayed
983;44;0;15;4;10356;0;0;1;0;0;59;3;0;3;0;0;92;0;0;0;2;0;Left
5024;21;1;11;4;11901;3;2;3;0;0;91;1;1;3;1;0;45;0;0;0;0;1;Left
24931;50;0;13;1;5736;0;1;1;2;0;48;2;2;3;1;0;38;0;0;0;1;0;Stayed
